frame_id,person_id,keypoint_index,x,y,score
0,0,0,63.29751968383789,93.8121566772461,1.0915744304656982
0,0,1,62.75837707519531,88.685546875,0.9490475058555603
0,0,2,58.44522476196289,91.3837661743164,0.4543693959712982
0,0,3,40.114322662353516,93.8121566772461,0.1594972163438797
0,0,4,40.114322662353516,93.8121566772461,1.254092812538147
0,0,5,66.80196380615234,110.00145721435547,0.18932011723518372
0,0,6,26.36614990234375,123.7623519897461,0.2583360970020294
0,0,7,80.28056335449219,141.84039306640625,0.23646201193332672
0,0,8,44.42748260498047,160.72792053222656,0.6000617146492004
0,0,9,76.23698425292969,149.93504333496094,0.3178195357322693
0,0,10,54.401641845703125,124.57182312011719,0.6799300312995911
0,0,11,74.34996795654297,181.7740020751953,0.15631377696990967
0,0,12,51.70592498779297,187.17044067382812,0.07106468826532364
0,0,13,79.74141693115234,233.5797576904297,0.2560324966907501
0,0,14,58.17565155029297,242.75367736816406,0.20197619497776031
0,0,15,81.89799499511719,278.3701477050781,0.40544500946998596
0,0,16,63.027950286865234,288.3535461425781,0.3478511869907379
1,0,0,63.176639556884766,94.17058563232422,0.7340596914291382
1,0,1,62.637550354003906,89.31037902832031,1.0848307609558105
1,0,2,57.51618194580078,92.01049041748047,0.5504241585731506
1,0,3,40.26525115966797,93.90056610107422,0.19963760673999786
1,0,4,39.995704650878906,93.90056610107422,0.957218587398529
1,0,5,66.95027923583984,110.91127014160156,0.2146509289741516
1,0,6,27.057506561279297,123.87179565429688,0.22745367884635925
1,0,7,80.6971206665039,141.96253967285156,0.2375047206878662
1,0,8,44.57798385620117,160.5933074951172,0.6555995345115662
1,0,9,76.6539306640625,150.3328857421875,0.30934658646583557
1,0,10,54.28163146972656,124.41182708740234,0.5980032086372375
1,0,11,74.22801208496094,182.19419860839844,0.1390761137008667
1,0,12,51.58617401123047,188.67446899414062,0.08247896283864975
1,0,13,79.61893463134766,232.686279296875,0.2511416971683502
1,0,14,58.3248176574707,242.9467010498047,0.20558898150920868
1,0,15,82.31439208984375,278.5881652832031,0.3515211045742035
1,0,16,63.176639556884766,288.84857177734375,0.3419019877910614
2,0,0,64.11576080322266,94.09215545654297,0.5709334015846252
2,0,1,63.30665588378906,89.50447845458984,0.8316006064414978
2,0,2,58.72172546386719,92.20310974121094,0.6577969193458557
2,0,3,40.651710510253906,93.8222885131836,0.21770814061164856
2,0,4,40.38201141357422,93.8222885131836,0.7935404181480408
2,0,5,67.08248138427734,110.82368469238281,0.1854754239320755
2,0,6,27.166624069213867,123.77713012695312,0.22405467927455902
2,0,7,80.83727264404297,141.04840087890625,0.20990104973316193
2,0,8,44.69723892211914,160.47854614257812,0.6469193696975708
2,0,9,76.79174041748047,150.4936065673828,0.3200635015964508
2,0,10,54.676204681396484,124.31685638427734,0.5843976140022278
2,0,11,74.6341323852539,182.06764221191406,0.1386069655418396
2,0,12,51.70948028564453,188.004638671875,0.08152960985898972
2,0,13,80.02816772460938,232.53208923339844,0.2565535306930542
2,0,14,58.72172546386719,242.78689575195312,0.20684534311294556
2,0,15,82.45548248291016,278.40887451171875,0.3215419352054596
2,0,16,63.30665588378906,288.93353271484375,0.38458994030952454
3,0,0,64.49203491210938,93.64250946044922,0.6917468905448914
3,0,1,63.682594299316406,89.3237533569336,0.6995924711227417
3,0,2,59.36555099487305,91.4831314086914,0.5231996774673462
3,0,3,40.74829864501953,93.91243743896484,0.33372682332992554
3,0,4,39.9388542175293,93.91243743896484,0.9173144698143005
3,0,5,66.11093139648438,111.18746948242188,0.2080722451210022
3,0,6,27.797168731689453,123.87382507324219,0.2245379388332367
3,0,7,80.95076751708984,140.33909606933594,0.20138610899448395
3,0,8,45.33516311645508,160.8531951904297,0.715120792388916
3,0,9,76.0940933227539,149.24652099609375,0.30335721373558044
3,0,10,54.50887680053711,124.95350646972656,0.6208998560905457
3,0,11,74.20538330078125,183.25674438476562,0.12649403512477875
3,0,12,52.62017059326172,189.19505310058594,0.08002593368291855
3,0,13,80.68094635009766,232.92247009277344,0.23403744399547577
3,0,14,58.8259162902832,242.6396942138672,0.19972971081733704
3,0,15,83.10928344726562,278.53936767578125,0.2899567186832428
3,0,16,64.22222137451172,290.14599609375,0.4120137095451355
3,1,0,64.57914733886719,93.62203979492188,0.6969515085220337
3,1,1,63.23128890991211,89.30457305908203,0.5261252522468567
3,1,2,59.457279205322266,91.46331024169922,0.5959035754203796
3,1,3,61.613853454589844,82.01882934570312,0.10145362466573715
3,1,4,40.58722686767578,93.62203979492188,0.6048233509063721
3,1,5,67.27487182617188,114.13004302978516,0.15646445751190186
3,1,6,26.299901962280273,123.03484344482422,0.09417793154716492
3,1,7,80.48390197753906,142.19363403320312,0.22780397534370422
3,1,8,45.43952178955078,161.6222686767578,0.45106813311576843
3,1,9,76.1707534790039,151.63809204101562,0.4448848366737366
3,1,10,54.604976654052734,125.19357299804688,0.36684635281562805
3,1,11,75.90117645263672,189.1461639404297,0.07578767091035843
3,1,12,52.178829193115234,192.1144256591797,0.06024568900465965
3,1,13,78.32732391357422,224.22564697265625,0.17474763095378876
3,1,14,55.95283889770508,224.22564697265625,0.061167631298303604
3,1,15,80.75347137451172,196.1620635986328,0.01598408818244934
3,1,16,52.448402404785156,224.22564697265625,0.016804073005914688
4,0,0,64.64637756347656,95.76370239257812,1.050848364830017
4,0,1,64.37666320800781,90.90306854248047,0.9714096188545227
4,0,2,59.25211715698242,91.98320770263672,1.5972225666046143
4,0,3,41.45105743408203,94.41352081298828,0.29012393951416016
4,0,4,40.91163635253906,94.68355560302734,0.5247589349746704
4,0,5,66.2646484375,111.15569305419922,0.18998974561691284
4,0,6,27.965412139892578,123.30728149414062,0.2669341564178467
4,0,7,81.36857604980469,141.66966247558594,0.23900191485881805
4,0,8,44.95732879638672,160.57211303710938,0.6569002270698547
4,0,9,76.51374816894531,150.04075622558594,0.3022451102733612
4,0,10,54.666996002197266,124.927490234375,0.4795789420604706
4,0,11,74.89546966552734,186.49549865722656,0.13166144490242004
4,0,12,51.96986770629883,190.81605529785156,0.0840444415807724
4,0,13,80.82915496826172,234.0216522216797,0.25327256321907043
4,0,14,58.98240280151367,244.2830047607422,0.22008882462978363
4,0,15,83.52628326416016,279.1175537109375,0.27613893151283264
4,0,16,63.83723831176758,291.26910400390625,0.4005836546421051
5,0,0,64.94346618652344,93.5584487915039,1.1015251874923706
5,0,1,64.40446472167969,88.96730041503906,0.9639556407928467
5,0,2,60.36191177368164,91.93804168701172,0.6304409503936768
5,0,3,41.496681213378906,93.8285140991211,0.3542634844779968
5,0,4,41.76618194580078,93.8285140991211,0.9806193113327026
5,0,5,66.29098510742188,111.38289642333984,0.2887606620788574
5,0,6,26.943504333496094,122.99578857421875,0.2316409945487976
5,0,7,81.1136703491211,142.71070861816406,0.17780975997447968
5,0,8,45.80873489379883,161.07528686523438,0.7870873212814331
5,0,9,79.22714233398438,147.84197998046875,0.344770610332489
5,0,10,53.624332427978516,125.9665298461914,0.47650328278541565
5,0,11,75.1845932006836,184.8412322998047,0.1352079063653946
5,0,12,52.0073127746582,190.78271484375,0.08566755056381226
5,0,13,81.1136703491211,235.3438262939453,0.2577708065509796
5,0,14,59.01439666748047,243.98599243164062,0.22283554077148438
5,0,15,83.80870056152344,280.445068359375,0.260715126991272
5,0,16,63.59595489501953,291.517822265625,0.44049587845802307
6,0,0,65.59371185302734,94.65140533447266,0.7408584356307983
6,0,1,65.32444763183594,89.52035522460938,0.6356815099716187
6,0,2,60.746952056884766,91.14068603515625,1.4747629165649414
6,0,3,41.898433685302734,93.84123992919922,0.34861278533935547
6,0,4,42.167694091796875,94.38134002685547,0.6311131119728088
6,0,5,66.9400405883789,113.01514434814453,0.23345212638378143
6,0,6,27.088882446289062,123.00718688964844,0.25234779715538025
6,0,7,80.40326690673828,141.1008758544922,0.0539640337228775
6,0,8,45.12960433959961,161.08494567871094,0.6598440408706665
6,0,9,77.44135284423828,145.6918182373047,0.19587895274162292
6,0,10,54.01533508300781,124.08740997314453,0.46275240182876587
6,0,11,75.55650329589844,187.28030395507812,0.14699965715408325
6,0,12,52.1304817199707,191.60118103027344,0.09663547575473785
6,0,13,81.74958038330078,234.8099822998047,0.269235759973526
6,0,14,59.669891357421875,243.72181701660156,0.22988347709178925
6,0,15,84.71149444580078,280.17926025390625,0.2937040328979492
6,0,16,64.24739074707031,290.7113952636719,0.36441999673843384
7,0,0,66.01708221435547,94.68125915527344,0.6749606728553772
7,0,1,66.01708221435547,89.82015991210938,0.676464855670929
7,0,2,60.898014068603516,90.90040588378906,1.1017287969589233
7,0,3,41.76885986328125,93.60102081298828,0.320338636636734
7,0,4,42.57713317871094,94.41119384765625,0.6620607376098633
7,0,5,67.36421203613281,113.31544494628906,0.2283003330230713
7,0,6,28.297626495361328,122.49750518798828,0.21084408462047577
7,0,7,80.83544158935547,145.45266723632812,0.045106466859579086
7,0,8,44.46310806274414,162.19644165039062,0.6018733382225037
7,0,9,77.87177276611328,145.1826171875,0.22336623072624207
7,0,10,53.354122161865234,123.57775115966797,0.4728212356567383
7,0,11,75.44694519042969,187.58212280273438,0.1354409158229828
7,0,12,52.276424407958984,191.63304138183594,0.10790929943323135
7,0,13,81.91313934326172,236.1930694580078,0.3127400577068329
7,0,14,60.08974075317383,244.83502197265625,0.26014766097068787
7,0,15,85.146240234375,280.7530822753906,0.29965969920158386
7,0,16,64.4005355834961,291.015380859375,0.42165741324424744
8,0,0,66.22048950195312,93.94967651367188,1.0292143821716309
8,0,1,65.9505615234375,89.6290512084961,0.9742677211761475
8,0,2,61.36195373535156,91.51932525634766,0.546675443649292
8,0,3,42.737586975097656,93.67963409423828,0.48592814803123474
8,0,4,43.00749969482422,93.67963409423828,1.4224238395690918
8,0,5,67.03023529052734,112.31233978271484,0.3183095157146454
8,0,6,29.7814998626709,121.2236328125,0.19616751372814178
8,0,7,81.3359146118164,142.0166473388672,0.05680796876549721
8,0,8,44.08717727661133,161.45945739746094,0.8571655750274658
8,0,9,81.06600189208984,146.6072998046875,0.22583173215389252
8,0,10,52.454647064208984,125.54425811767578,0.5574296116828918
8,0,11,75.93754577636719,189.2734832763672,0.1630168855190277
8,0,12,52.72456359863281,193.0540313720703,0.12791699171066284
8,0,13,82.14567565917969,237.3404541015625,0.2990768253803253
8,0,14,60.55219650268555,246.25173950195312,0.25244835019111633
8,0,15,84.84485626220703,280.27667236328125,0.2844898998737335
8,0,16,64.6009750366211,291.3482666015625,0.4465121626853943
9,0,0,66.5052261352539,93.91549682617188,0.6862102746963501
9,0,1,65.96517944335938,89.59707641601562,0.6778308153152466
9,0,2,61.10478210449219,92.02619171142578,0.5436261296272278
9,0,3,43.01329803466797,93.37569427490234,0.4801606833934784
9,0,4,43.28331756591797,93.64559936523438,1.2693941593170166
9,0,5,68.12535858154297,112.80863952636719,0.21641936898231506
9,0,6,29.782209396362305,120.63579559326172,0.17023609578609467
9,0,7,81.896484375,147.89588928222656,0.06781355291604996
9,0,8,42.74327087402344,161.9307861328125,0.5960558652877808
9,0,9,81.62646484375,150.59490966796875,0.21431224048137665
9,0,10,51.92402648925781,125.76393127441406,0.5958012938499451
9,0,11,75.68598175048828,189.46078491210938,0.15958239138126373
9,0,12,52.464073181152344,193.23941040039062,0.11152873933315277
9,0,13,81.896484375,238.31304931640625,0.2760695517063141
9,0,14,60.56473922729492,246.9499053955078,0.2413059026002884
9,0,15,85.40677642822266,280.6876525878906,0.29080796241760254
9,0,16,64.07502746582031,292.2934265136719,0.3613327741622925
10,0,0,67.8477783203125,92.4737777709961,0.5206372737884521
10,0,1,66.5002212524414,87.88372039794922,0.5562956929206848
10,0,2,62.45756149291992,90.04374694824219,1.0828934907913208
10,0,3,43.861305236816406,93.01377868652344,0.32480645179748535
10,0,4,44.40032958984375,93.55379486083984,0.6582117080688477
10,0,5,69.1953353881836,114.88407135009766,0.2260773479938507
10,0,6,33.619895935058594,119.74413299560547,0.1459018439054489
10,0,7,80.24527740478516,151.3345489501953,0.08129026740789413
10,0,8,40.357666015625,163.75469970703125,0.5634618401527405
10,0,9,81.05380249023438,151.3345489501953,0.2781681418418884
10,0,10,51.138099670410156,128.6542510986328,0.33507874608039856
10,0,11,74.85504913330078,190.21505737304688,0.13106107711791992
10,0,12,50.868587493896484,191.5650634765625,0.09494231641292572
10,0,13,81.32331085205078,238.00570678710938,0.22604520618915558
10,0,14,60.570980072021484,246.64581298828125,0.22250090539455414
10,0,15,85.09647369384766,282.0162658691406,0.2938464283943176
10,0,16,63.53560256958008,291.1963806152344,0.309781014919281
11,0,0,67.88318634033203,93.622314453125,0.6690660715103149
11,0,1,66.80437469482422,89.30265045166016,0.8394001722335815
11,0,2,62.489131927490234,92.00244140625,0.682264506816864
11,0,3,43.87966537475586,93.35234069824219,0.5113946199417114
11,0,4,44.14936828613281,93.35234069824219,1.0400797128677368
11,0,5,68.4225845336914,114.68067932128906,0.1452845335006714
11,0,6,34.4400749206543,119.8102798461914,0.18146277964115143
11,0,7,78.40158081054688,151.6678009033203,0.06035506725311279
11,0,8,39.02501678466797,165.16676330566406,0.6604798436164856
11,0,9,80.55919647216797,153.2876739501953,0.19806572794914246
11,0,10,51.70103073120117,128.71958923339844,0.34621700644493103
11,0,11,74.35603332519531,188.65493774414062,0.14743705093860626
11,0,12,52.240440368652344,192.4346466064453,0.08705152571201324
11,0,13,81.09860229492188,237.25115966796875,0.2701498568058014
11,0,14,59.522403717041016,246.97039794921875,0.20415066182613373
11,0,15,83.7956314086914,282.337646484375,0.29392921924591064
11,0,16,62.489131927490234,293.13677978515625,0.2748079299926758
12,0,0,68.4537124633789,92.8863296508789,0.5818934440612793
12,0,1,67.37440490722656,88.56680297851562,0.5643605589866638
12,0,2,63.32698059082031,89.91665649414062,0.6304304003715515
12,0,3,43.89935302734375,93.15629577636719,0.25550976395606995
12,0,4,44.1691780090332,93.42626953125,0.9391478896141052
12,0,5,68.99337005615234,115.02387237548828,0.21355976164340973
12,0,6,33.64588165283203,119.61334991455078,0.16554412245750427
12,0,7,79.24684143066406,152.54969787597656,0.14672750234603882
12,0,8,37.693302154541016,165.23829650878906,0.6234256029129028
12,0,9,81.1356430053711,148.2301788330078,0.19918224215507507
12,0,10,52.803680419921875,133.1118621826172,0.22481699287891388
12,0,11,74.6597671508789,188.18572998046875,0.13775841891765594
12,0,12,52.53385543823242,191.42538452148438,0.06699742376804352
12,0,13,80.86581420898438,236.78033447265625,0.28805458545684814
12,0,14,58.73990249633789,245.9593048095703,0.23264043033123016
12,0,15,83.83391571044922,281.5953674316406,0.29391270875930786
12,0,16,61.168357849121094,294.8238830566406,0.22476087510585785
13,0,0,68.20841217041016,93.08711242675781,1.151374101638794
13,0,1,67.93909454345703,88.76663208007812,0.9978153705596924
13,0,2,63.09135818481445,90.38681030273438,0.47610676288604736
13,0,3,45.047019958496094,93.08711242675781,0.14434273540973663
13,0,4,45.047019958496094,93.08711242675781,1.3858124017715454
13,0,5,68.47772979736328,114.95953369140625,0.33122730255126953
13,0,6,34.2742805480957,119.82007598876953,0.18573640286922455
13,0,7,79.78910827636719,152.2236785888672,0.32207247614860535
13,0,8,33.46632385253906,165.7251739501953,0.5591725707054138
13,0,9,83.02091979980469,138.4521484375,0.3042357265949249
13,0,10,50.70270919799805,138.72216796875,0.26679739356040955
13,0,11,74.4027328491211,189.75782775878906,0.13618411123752594
13,0,12,50.433387756347656,190.56793212890625,0.08550607413053513
13,0,13,80.59706115722656,237.82318115234375,0.2347908616065979
13,0,14,57.974308013916016,249.1644287109375,0.23289531469345093
13,0,15,84.09820556640625,282.1080627441406,0.30004480481147766
13,0,16,61.20613098144531,295.8796081542969,0.30094239115715027
14,0,0,68.066650390625,94.0351791381836,0.9861755967140198
14,0,1,67.7969970703125,88.90575408935547,0.8428124189376831
14,0,2,62.673526763916016,90.25559997558594,1.8157274723052979
14,0,3,44.6065559387207,91.33548736572266,0.16568781435489655
14,0,4,45.415523529052734,92.9552993774414,0.5361466407775879
14,0,5,69.14527893066406,115.09283447265625,0.2764393389225006
14,0,6,32.47202682495117,119.14237976074219,0.18994276225566864
14,0,7,79.12255096435547,151.80873107910156,0.1602810174226761
14,0,8,31.393402099609375,165.03726196289062,0.5995186567306519
14,0,9,85.05499267578125,128.59132385253906,0.18015636503696442
14,0,10,52.15693283081055,141.54989624023438,0.25646770000457764
14,0,11,73.99908447265625,190.95437622070312,0.12862493097782135
14,0,12,51.078304290771484,192.8441619873047,0.08162184804677963
14,0,13,80.20118713378906,239.54896545410156,0.23992206156253815
14,0,14,56.7410888671875,249.537841796875,0.2425435483455658
14,0,15,83.43706512451172,281.394287109375,0.30207619071006775
14,0,16,61.32524490356445,296.2426452636719,0.2576567232608795
15,0,0,68.26528930664062,93.77236938476562,1.3282911777496338
15,0,1,67.99589538574219,89.18498992919922,1.4309699535369873
15,0,2,63.41615295410156,90.80406951904297,0.62303227186203
15,0,3,67.72649383544922,89.72467803955078,0.12000717222690582
15,0,4,45.63597869873047,93.50252532958984,1.3466753959655762
15,0,5,68.26528930664062,115.36003875732422,0.3057151734828949
15,0,6,32.16615295410156,118.32833862304688,0.19120439887046814
15,0,7,76.88597869873047,150.170166015625,0.09809722751379013
15,0,8,28.933393478393555,165.0116729736328,0.5625762939453125
15,0,9,81.19631958007812,148.5510711669922,0.22699393332004547
15,0,10,54.25666809082031,149.36062622070312,0.22619310021400452
15,0,11,73.6532211303711,191.45657348632812,0.1480044573545456
15,0,12,50.75450897216797,194.6947021484375,0.09386741369962692
15,0,13,79.8493423461914,237.60020446777344,0.2331940084695816
15,0,14,57.48942565917969,250.282958984375,0.2513577938079834
15,0,15,83.89028930664062,282.3946228027344,0.2769987881183624
15,0,16,62.06916809082031,299.6647644042969,0.20792318880558014
16,0,0,69.63273620605469,94.73119354248047,1.5350815057754517
16,0,1,69.09288787841797,89.60120391845703,0.8527395725250244
16,0,2,63.96424102783203,91.22119903564453,1.328692078590393
16,0,3,69.09288787841797,90.68119812011719,0.18334777653217316
16,0,4,45.87902069091797,94.46118927001953,0.9096949100494385
16,0,5,69.90267944335938,116.60113525390625,0.3237055540084839
16,0,6,33.46230697631836,122.0011215209961,0.24693673849105835
16,0,7,74.76138305664062,149.54104614257812,0.10258503258228302
16,0,8,27.25394630432129,166.01101684570312,0.5504869222640991
16,0,9,82.31938171386719,145.2210693359375,0.22241604328155518
16,0,10,54.51673889160156,156.2910614013672,0.16326016187667847
16,0,11,72.87187957763672,192.47097778320312,0.16315704584121704
16,0,12,50.46780776977539,195.98095703125,0.10536100715398788
16,0,13,79.35017395019531,238.10084533691406,0.25812143087387085
16,0,14,56.4062385559082,251.33082580566406,0.2720126807689667
16,0,15,83.39910125732422,282.9207458496094,0.2777698040008545
16,0,16,63.42438507080078,302.90069580078125,0.26327991485595703
16,1,0,69.7801284790039,95.61174011230469,0.7458258271217346
16,1,1,68.703857421875,89.94818115234375,1.0583782196044922
16,1,2,64.12969970703125,91.56633758544922,0.6483715772628784
16,1,3,67.3585205078125,82.9361572265625,0.07001786679029465
16,1,4,46.6402702331543,93.99358367919922,0.46927210688591003
16,1,5,70.31827545166016,116.91749572753906,0.2986011803150177
16,1,6,33.724998474121094,122.04167175292969,0.14115417003631592
16,1,7,75.96870422363281,151.70791625976562,0.16932271420955658
16,1,8,26.998294830322266,166.81072998046875,0.3295060694217682
16,1,9,81.61913299560547,145.50497436523438,0.17772719264030457
16,1,10,53.097904205322266,157.6411590576172,0.13568921387195587
16,1,11,73.27801513671875,193.51036071777344,0.0869762971997261
16,1,12,50.676292419433594,196.20730590820312,0.042694274336099625
16,1,13,76.23777770996094,224.25540161132812,0.13092656433582306
16,1,14,53.097904205322266,224.25540161132812,0.05310753732919693
16,1,15,66.82038116455078,207.2647247314453,0.013203791342675686
16,1,16,49.33095169067383,206.1859588623047,0.022821173071861267
17,0,0,70.42591857910156,95.638671875,1.5896486043930054
17,0,1,70.42591857910156,91.05094909667969,1.2740294933319092
17,0,2,65.8469009399414,91.86054992675781,1.256813406944275
17,0,3,68.80979919433594,92.13041687011719,0.1487390547990799
17,0,4,47.80019760131836,95.90853118896484,1.6838934421539307
17,0,5,70.42591857910156,118.307373046875,0.43585506081581116
17,0,6,33.52444839477539,123.43482208251953,0.30689311027526855
17,0,7,75.27428436279297,144.48434448242188,0.09521470963954926
17,0,8,27.32931137084961,166.07359313964844,0.5406650900840759
17,0,9,86.85649108886719,141.51580810546875,0.22890758514404297
17,0,10,56.958229064941406,164.4543914794922,0.1515788733959198
17,0,11,72.04203796386719,191.44094848632812,0.14062191545963287
17,0,12,49.41632080078125,195.7587890625,0.09995210915803909
17,0,13,79.04523468017578,240.28660583496094,0.28783953189849854
17,0,14,56.958229064941406,250.00177001953125,0.2939872443675995
17,0,15,82.54683685302734,282.655517578125,0.2950919270515442
17,0,16,64.50012969970703,303.4351501464844,0.270275741815567
18,0,0,73.72923278808594,94.56107330322266,0.555808961391449
18,0,1,72.3830337524414,89.7029037475586,0.559457540512085
18,0,2,68.07520294189453,92.67178344726562,0.8375635147094727
18,0,3,49.76691436767578,98.06974792480469,0.19079340994358063
18,0,4,49.76691436767578,98.06974792480469,0.8452340364456177
