frame_id,person_id,keypoint_index,x,y,score
0,0,0,125.01688385009766,240.70993041992188,5.111765384674072
0,0,1,132.2133026123047,234.95223999023438,3.9491682052612305
0,0,2,117.82047271728516,234.47242736816406,3.3347697257995605
0,0,3,142.76806640625,240.70993041992188,1.24842369556427
0,0,4,109.66453552246094,240.70993041992188,1.8199379444122314
0,0,5,162.43824768066406,283.41278076171875,0.44490036368370056
0,0,6,92.87289428710938,284.8522033691406,0.6417576670646667
0,0,7,186.9060821533203,324.19635009765625,0.9218328595161438
0,0,8,78.48006439208984,334.75213623046875,1.0224789381027222
0,0,9,213.29293823242188,365.9396057128906,1.0880677700042725
0,0,10,39.619407653808594,373.13671875,1.0430020093917847
0,0,11,143.72756958007812,386.0915222167969,0.2627989649772644
0,0,12,97.19075012207031,384.1722717285156,0.255899578332901
0,0,13,143.72756958007812,462.8606872558594,0.37633246183395386
0,0,14,90.95384979248047,461.90106201171875,0.39279115200042725
0,0,15,150.9239959716797,524.2760009765625,0.27824127674102783
0,0,16,77.52053833007812,536.7509765625,0.3309100568294525
0,1,0,267.4762878417969,266.0980529785156,0.09851318597793579
0,1,1,267.4762878417969,265.1437683105469,0.09077535569667816
0,1,2,267.0051574707031,265.1437683105469,0.08462177217006683
0,1,3,262.29351806640625,265.1437683105469,0.0606086440384388
0,1,4,264.6493225097656,265.1437683105469,0.06575900316238403
0,1,5,259.93768310546875,269.4381103515625,0.05965793877840042
0,1,6,267.4762878417969,269.4381103515625,0.04370616376399994
0,1,7,268.88983154296875,276.1181945800781,0.01996460370719433
0,1,8,268.41864013671875,276.1181945800781,0.020357593894004822
0,1,9,267.0051574707031,278.5039367675781,0.01614450477063656
0,1,10,267.0051574707031,283.7525634765625,0.03191445767879486
0,1,11,266.06280517578125,284.2297058105469,0.02871405892074108
0,1,12,260.40887451171875,283.7525634765625,0.024237308651208878
0,1,13,259.4665222167969,293.7726745605469,0.053323905915021896
0,1,14,267.4762878417969,293.7726745605469,0.04176517203450203
0,1,15,267.9474792480469,304.26995849609375,0.02878200262784958
0,1,16,267.9474792480469,302.361328125,0.03560550883412361
0,2,0,169.15650939941406,264.057861328125,0.007550868205726147
0,2,1,169.63282775878906,263.1006164550781,0.013208302669227123
0,2,2,168.68016052246094,262.62200927734375,0.0251468513160944
0,2,3,167.25119018554688,263.5792541503906,0.017829667776823044
0,2,4,171.5381317138672,264.057861328125,0.016611825674772263
0,2,5,165.34588623046875,268.84405517578125,0.016302835196256638
0,2,6,171.5381317138672,269.32269287109375,0.017462998628616333
0,2,7,175.8250732421875,273.6302795410156,0.006937746424227953
0,2,8,175.3487548828125,273.6302795410156,0.0145364785566926
0,2,9,175.8250732421875,273.1516418457031,0.0031821569427847862
0,2,10,175.8250732421875,272.19439697265625,0.010473801754415035
0,2,11,166.2985382080078,273.6302795410156,0.008134681731462479
0,2,12,171.0618133544922,274.10888671875,0.009103402495384216
0,2,13,163.44058227539062,274.10888671875,0.004108242224901915
0,2,14,174.39608764648438,272.6730041503906,0.006161839701235294
0,2,15,163.44058227539062,274.10888671875,0.008530627004802227
0,2,16,175.3487548828125,273.1516418457031,0.00714919762685895
0,3,0,187.13121032714844,264.693603515625,0.018710818141698837
0,3,1,188.0729522705078,264.2176208496094,0.03373553231358528
0,3,2,181.0098419189453,262.7897033691406,0.04472668841481209
0,3,3,183.3642120361328,263.74163818359375,0.018720967695116997
0,3,4,180.53897094726562,263.2656555175781,0.023046033456921577
0,3,5,187.60208129882812,263.74163818359375,0.01338343694806099
0,3,6,183.8350830078125,269.4533386230469,0.007070407271385193
0,3,7,189.95645141601562,264.2176208496094,0.009519007988274097
0,3,8,182.42247009277344,274.2131042480469,0.006560318637639284
0,3,9,189.48558044433594,265.1695556640625,0.009641662240028381
0,3,10,181.95159912109375,269.9293212890625,0.005424983333796263
0,3,11,187.13121032714844,277.544921875,0.006089531816542149
0,3,12,195.1360626220703,278.0209045410156,0.0070662242360413074
0,3,13,190.898193359375,268.0254211425781,0.01390132401138544
0,3,14,183.8350830078125,269.4533386230469,0.02609226293861866
0,3,15,194.66519165039062,273.7371520996094,0.005825805477797985
0,3,16,182.89334106445312,276.5929870605469,0.007391724735498428
0,4,0,225.68499755859375,259.2230224609375,0.04686860740184784
0,4,1,226.61309814453125,258.273681640625,0.040305785834789276
0,4,2,225.68499755859375,258.273681640625,0.012411652132868767
0,4,3,231.2535858154297,258.74835205078125,0.046904172748327255
0,4,4,234.0378875732422,258.74835205078125,0.07510221749544144
0,4,5,228.933349609375,263.4950866699219,0.018231695517897606
0,4,6,235.43003845214844,263.0204162597656,0.032395120710134506
0,4,7,226.1490478515625,269.191162109375,0.009562456980347633
0,4,8,226.1490478515625,270.1405029296875,0.01251557283103466
0,4,9,227.54119873046875,275.3619079589844,0.005862152203917503
0,4,10,226.1490478515625,272.9885559082031,0.00528330635279417
0,4,11,228.4692840576172,274.8872375488281,0.010581141337752342
0,4,12,228.00523376464844,273.9378967285156,0.006552283186465502
0,4,13,231.71763610839844,272.9885559082031,0.0035411829594522715
0,4,14,229.39739990234375,271.56451416015625,0.00467928871512413
0,4,15,227.54119873046875,275.8365783691406,0.012879191897809505
0,4,16,227.54119873046875,275.3619079589844,0.010421288199722767
0,5,0,298.1468200683594,265.6963195800781,0.061190053820610046
0,5,1,299.5808410644531,264.7378234863281,0.057564668357372284
0,5,2,297.1907653808594,264.7378234863281,0.06585025042295456
0,5,3,296.7127685546875,263.3000793457031,0.03206747770309448
0,5,4,295.27874755859375,265.6963195800781,0.03652888536453247
0,5,5,299.5808410644531,270.4888610839844,0.04256448894739151
0,5,6,298.1468200683594,270.4888610839844,0.023932654410600662
0,5,7,281.4163818359375,274.3229064941406,0.01660938560962677
0,5,8,292.888671875,275.2814025878906,0.03741959109902382
0,5,9,282.37237548828125,274.3229064941406,0.007454845122992992
0,5,10,299.10284423828125,293.0137939453125,0.014951438643038273
0,5,11,283.8064270019531,277.1983947753906,0.012424342334270477
0,5,12,288.1085510253906,279.11541748046875,0.0057675945572555065
0,5,13,296.2347717285156,287.26275634765625,0.025322910398244858
0,5,14,296.2347717285156,286.7834777832031,0.011841341853141785
0,5,15,299.5808410644531,294.4515380859375,0.052137695252895355
0,5,16,299.5808410644531,294.4515380859375,0.04203450679779053
1,0,0,123.45626831054688,235.39244079589844,3.0482990741729736
1,0,1,132.0945281982422,227.7152099609375,4.51233434677124
1,0,2,114.81800079345703,228.19503784179688,4.146293640136719
1,0,3,144.572021484375,234.4327850341797,1.2270822525024414
1,0,4,105.69983673095703,234.91261291503906,1.36420738697052
1,0,5,167.12747192382812,282.41546630859375,0.37926462292671204
1,0,6,86.98359680175781,286.7339172363281,0.6914172172546387
1,0,7,196.88150024414062,332.31744384765625,1.342387080192566
1,0,8,69.70706939697266,346.71221923828125,1.0473233461380005
1,0,9,229.03501892089844,377.4211120605469,1.2456270456314087
1,0,10,23.156435012817383,385.57818603515625,1.014102578163147
1,0,11,145.53182983398438,405.2510681152344,0.2724723815917969
1,0,12,92.26253509521484,400.45281982421875,0.28050315380096436
1,0,13,145.05191040039062,496.41815185546875,0.4179185926914215
1,0,14,84.10417938232422,494.0190124511719,0.5538961887359619
1,0,15,155.12989807128906,564.5535278320312,0.42976152896881104
1,0,16,70.18697357177734,578.9483642578125,0.3405531644821167
1,1,0,293.1694030761719,263.0106201171875,0.0899314284324646
1,1,1,292.6910095214844,262.0567932128906,0.07738194614648819
1,1,2,292.6910095214844,262.0567932128906,0.07642218470573425
1,1,3,287.4288024902344,262.0567932128906,0.07665562629699707
1,1,4,290.7774963378906,262.0567932128906,0.06349745392799377
1,1,5,284.08013916015625,267.3028564453125,0.07311653345823288
1,1,6,293.1694030761719,267.7797546386719,0.05803648754954338
1,1,7,281.6882019042969,275.4103698730469,0.04484283924102783
1,1,8,293.6477966308594,274.45654296875,0.03341510519385338
1,1,9,283.12335205078125,281.6102294921875,0.015594269149005413
1,1,10,292.6910095214844,280.6564025878906,0.023622922599315643
1,1,11,284.08013916015625,283.5179138183594,0.05400710180401802
1,1,12,291.255859375,283.5179138183594,0.041969142854213715
1,1,13,283.12335205078125,294.9638366699219,0.0770215168595314
1,1,14,292.6910095214844,295.44073486328125,0.07173634320497513
1,1,15,280.2530517578125,305.9328308105469,0.06340159475803375
1,1,16,294.1261901855469,304.0251770019531,0.041226692497730255
1,2,0,174.11068725585938,260.11968994140625,0.019130269065499306
1,2,1,174.58966064453125,259.64959716796875,0.034615159034729004
1,2,2,176.02655029296875,259.1795654296875,0.013147234916687012
1,2,3,174.58966064453125,260.11968994140625,0.05129794776439667
1,2,4,179.85824584960938,260.11968994140625,0.055133942514657974
1,2,5,173.15277099609375,264.35015869140625,0.028138335794210434
1,2,6,180.3372039794922,264.8201904296875,0.047580473124980927
1,2,7,170.75796508789062,268.110595703125,0.02803882397711277
1,2,8,184.64785766601562,270.4608459472656,0.026713460683822632
1,2,9,170.75796508789062,269.0506896972656,0.006891601253300905
1,2,10,186.08474731445312,271.40093994140625,0.03443149849772453
1,2,11,174.58966064453125,273.2811584472656,0.011700684204697609
1,2,12,180.816162109375,273.2811584472656,0.004172606859356165
1,2,13,169.80003356933594,272.341064453125,0.003327431157231331
1,2,14,184.64785766601562,273.2811584472656,0.011324414983391762
1,2,15,169.80003356933594,276.10150146484375,0.007318971212953329
1,2,16,185.1268310546875,275.63140869140625,0.01341783907264471
1,3,0,251.8428192138672,253.94041442871094,0.05235740914940834
1,3,1,252.31520080566406,252.99256896972656,0.04861639812588692
1,3,2,250.89808654785156,252.99256896972656,0.05637860670685768
1,3,3,249.95333862304688,253.94041442871094,0.08808435499668121
1,3,4,253.2599334716797,254.4143524169922,0.09956831485033035
1,3,5,246.64675903320312,259.6275939941406,0.04429126903414726
1,3,6,255.1494140625,259.6275939941406,0.06893587112426758
1,3,7,244.28488159179688,266.26263427734375,0.01905103772878647
1,3,8,255.62179565429688,265.7886962890625,0.058865249156951904
1,3,9,244.75726318359375,274.3194580078125,0.006707462947815657
1,3,10,244.28488159179688,271.9498291015625,0.006316213868558407
1,3,11,246.1743621826172,272.8976745605469,0.013011472299695015
1,3,12,251.37046813964844,274.79339599609375,0.015883129090070724
1,3,13,246.64675903320312,277.1630554199219,0.009619902819395065
1,3,14,250.89808654785156,277.1630554199219,0.009670397266745567
1,3,15,245.22962951660156,275.2673034667969,0.023508770391345024
1,3,16,246.64675903320312,273.84552001953125,0.01712839864194393
1,4,0,204.87783813476562,262.52880859375,0.06849811226129532
1,4,1,205.8182373046875,262.0552978515625,0.0797983705997467
1,4,2,204.40762329101562,261.5818176269531,0.08028943091630936
1,4,3,207.6990509033203,262.52880859375,0.04171435162425041
1,4,4,202.0565948486328,262.0552978515625,0.021814536303281784
1,4,5,210.990478515625,268.684326171875,0.030103500932455063
1,4,6,195.0035400390625,266.79034423828125,0.016583392396569252
1,4,7,193.59292602539062,273.4193420410156,0.023386767134070396
1,4,8,193.59292602539062,272.9458312988281,0.027226321399211884
1,4,9,203.9374237060547,263.9493408203125,0.011871078982949257
1,4,10,200.17578125,263.475830078125,0.004138919524848461
1,4,11,198.2949676513672,278.62786865234375,0.014372913166880608
1,4,12,209.57986450195312,278.62786865234375,0.005801782943308353
1,4,13,203.46722412109375,264.8963317871094,0.02550416998565197
1,4,14,195.0035400390625,266.79034423828125,0.028273502364754677
1,4,15,209.1096649169922,275.7868347167969,0.010188685730099678
1,4,16,194.06314086914062,275.7868347167969,0.003997362684458494
1,5,0,232.95140075683594,262.6427307128906,0.011661140248179436
1,5,1,232.95140075683594,262.6427307128906,0.011201199144124985
1,5,2,231.5387420654297,262.172119140625,0.011134320870041847
1,5,3,230.12608337402344,262.6427307128906,0.024131828919053078
1,5,4,233.4222869873047,263.11334228515625,0.014955878257751465
1,5,5,227.30076599121094,265.9369812011719,0.007933239452540874
1,5,6,234.83494567871094,265.9369812011719,0.008701729588210583
1,5,7,226.8298797607422,269.2312316894531,0.006782901473343372
1,5,8,223.53369140625,268.7606506347656,0.013948842883110046
1,5,9,226.8298797607422,271.1136779785156,0.00977802462875843
1,5,10,223.53369140625,269.2312316894531,0.0049774362705647945
1,5,11,230.5969696044922,271.58428955078125,0.004479308612644672
1,5,12,231.06785583496094,271.1136779785156,0.0049986457452178
1,5,13,230.5969696044922,269.2312316894531,0.004802549257874489
1,5,14,232.00962829589844,268.2900390625,0.0023451042361557484
1,5,15,226.3590087890625,271.58428955078125,0.004794273059815168
1,5,16,229.18431091308594,273.93731689453125,0.004213852342218161
1,6,0,329.1302185058594,261.96221923828125,0.03145039454102516
1,6,1,330.0892333984375,261.0120544433594,0.04866264760494232
1,6,2,328.1712341308594,260.5369567871094,0.025506403297185898
1,6,3,327.2122497558594,259.1117248535156,0.11585181206464767
1,6,4,330.5687255859375,259.5868225097656,0.09843229502439499
1,6,5,326.7327575683594,261.48712158203125,0.05587446689605713
1,6,6,330.5687255859375,261.96221923828125,0.06592409312725067
1,6,7,309.9503173828125,271.46380615234375,0.03513883426785469
1,6,8,311.8683166503906,270.03857421875,0.013513006269931793
1,6,9,308.5118103027344,273.8392028808594,0.0401337593793869
1,6,10,307.5528259277344,274.31427001953125,0.018981847912073135
1,6,11,325.77374267578125,275.7395324707031,0.029000630602240562
1,6,12,329.1302185058594,274.78936767578125,0.013360117562115192
1,6,13,325.77374267578125,286.6663513183594,0.04584309086203575
1,6,14,325.77374267578125,286.1912841796875,0.038297273218631744
1,6,15,330.0892333984375,296.6430358886719,0.04653959721326828
1,6,16,330.0892333984375,296.6430358886719,0.04191415011882782
1,7,0,205.28173828125,262.8375549316406,0.06785325706005096
1,7,1,205.75967407226562,262.36676025390625,0.07373158633708954
1,7,2,204.32586669921875,261.89593505859375,0.07556537538766861
1,7,3,207.19346618652344,262.36676025390625,0.03668839856982231
1,7,4,202.4141082763672,262.36676025390625,0.035156767815351486
1,7,5,210.53903198242188,268.4872131347656,0.016339220106601715
1,7,6,200.9803009033203,268.0163879394531,0.024472815915942192
1,7,7,211.01698303222656,275.0784912109375,0.007337319664657116
1,7,8,202.4141082763672,275.0784912109375,0.015784388408064842
1,7,9,212.9287109375,267.54559326171875,0.009052347391843796
1,7,10,201.93617248535156,263.7791442871094,0.007752371020615101
1,7,11,200.9803009033203,276.49090576171875,0.026699751615524292
1,7,12,200.9803009033203,276.49090576171875,0.01219948474317789
1,7,13,200.9803009033203,276.49090576171875,0.004330100957304239
1,7,14,202.8920440673828,266.1332092285156,0.0055360374972224236
1,7,15,209.105224609375,274.1368713378906,0.005589923821389675
1,7,16,203.36997985839844,274.1368713378906,0.005373349413275719
2,0,0,123.69364166259766,235.4453887939453,3.1003153324127197
2,0,1,132.32005310058594,227.77069091796875,4.60120964050293
2,0,2,115.06722259521484,228.25035095214844,4.268429756164551
2,0,3,144.7804412841797,234.48605346679688,1.213409185409546
2,0,4,105.96156311035156,234.48605346679688,1.3742563724517822
2,0,5,167.3049774169922,282.9325866699219,0.37506064772605896
2,0,6,86.791748046875,286.76995849609375,0.6934024691581726
2,0,7,196.0596923828125,331.85882568359375,1.3279153108596802
2,0,8,69.5389175415039,346.7285461425781,1.044492483139038
2,0,9,229.12762451171875,377.4273681640625,1.24117112159729
2,0,10,23.0521183013916,386.0614013671875,0.9785595536231995
2,0,11,145.25967407226562,405.2481384277344,0.2708097994327545
2,0,12,92.54269409179688,400.45147705078125,0.28360515832901
2,0,13,145.25967407226562,496.3852233886719,0.41206198930740356
2,0,14,83.91627502441406,493.9869079589844,0.5519281029701233
2,0,15,155.32383728027344,564.9779052734375,0.4284173548221588
2,0,16,70.01815795898438,578.8882446289062,0.3426310122013092
2,1,0,293.1694030761719,263.01068115234375,0.08993537724018097
2,1,1,292.6910095214844,262.05682373046875,0.07739318907260895
2,1,2,292.6910095214844,262.05682373046875,0.07641758769750595
2,1,3,287.4287414550781,262.05682373046875,0.07665935903787613
2,1,4,290.7774658203125,262.05682373046875,0.06348610669374466
2,1,5,284.08001708984375,267.302978515625,0.07313183695077896
2,1,6,293.1694030761719,267.7799072265625,0.058034297078847885
2,1,7,281.6880798339844,275.4106750488281,0.04484686627984047
2,1,8,293.6477966308594,274.4568176269531,0.03342059999704361
2,1,9,283.12322998046875,281.61065673828125,0.01559542678296566
2,1,10,292.6910095214844,280.6568298339844,0.023632079362869263
2,1,11,284.08001708984375,283.5183410644531,0.05402211844921112
2,1,12,291.2558288574219,283.5183410644531,0.04197315499186516
2,1,13,283.12322998046875,294.9644775390625,0.07702606171369553
2,1,14,292.6910095214844,295.44140625,0.07174575328826904
2,1,15,280.2528991699219,305.9337158203125,0.06344068795442581
2,1,16,294.1261901855469,304.0260314941406,0.041266441345214844
2,2,0,174.13546752929688,260.13238525390625,0.0204161424189806
2,2,1,174.61387634277344,259.6622314453125,0.03457760065793991
2,2,2,176.04913330078125,259.1920471191406,0.012791933491826057
2,2,3,174.61387634277344,260.13238525390625,0.049844853579998016
2,2,4,179.87649536132812,260.13238525390625,0.055421411991119385
2,2,5,173.17861938476562,264.3638610839844,0.027262676507234573
2,2,6,180.3549346923828,264.8340148925781,0.04620497301220894
2,2,7,170.78651428222656,267.655029296875,0.02895413339138031
2,2,8,184.66070556640625,270.4759826660156,0.02687848173081875
2,2,9,170.78651428222656,269.06549072265625,0.007324844598770142
2,2,10,186.09597778320312,271.41632080078125,0.03335587680339813
2,2,11,174.61387634277344,272.8268127441406,0.011432752013206482
2,2,12,180.83334350585938,273.2969665527344,0.004028668161481619
